payment_id,user_id,instrument_id,amount,purpose,created_ts,method
pay_6fbb962c324843,u_ef663e45a6,card_09dc82fa421c4a,443.2,referral_bonus_payout,2026-05-17T13:24:33,card
pay_b411c39ebda643,u_74341e2eb0,card_09dc82fa421c4a,455.74,referral_bonus_payout,2026-05-17T13:54:35,card
pay_1fd3b124b30a40,u_eb4ba948c8,card_09dc82fa421c4a,359.97,referral_bonus_payout,2026-05-17T13:46:26,card
pay_78cb99aad7464e,u_b8bfa60057,card_09dc82fa421c4a,350.58,referral_bonus_payout,2026-05-17T14:30:11,card
pay_208e96a5062b4d,u_6e5e98a983,card_09dc82fa421c4a,192.38,referral_bonus_payout,2026-05-17T12:48:51,card
pay_f6f47f52217641,u_1ce5a76255,card_09dc82fa421c4a,385.57,referral_bonus_payout,2026-05-17T13:39:38,card
pay_be09fd616d9041,u_307dce8754,card_09dc82fa421c4a,136.02,referral_bonus_payout,2026-05-17T14:14:54,card
pay_083ac1ec7b2b46,u_0a066bc52e,card_09dc82fa421c4a,342.01,referral_bonus_payout,2026-05-17T13:33:59,card
pay_70f0ccc7193b41,u_5803573846,card_09dc82fa421c4a,256.47,referral_bonus_payout,2026-05-17T14:20:25,card
pay_98c5862f489a45,u_addf952ce9,card_7dec285a37ff47,170.42,referral_bonus_payout,2026-05-12T18:51:59,card
pay_63673f93426040,u_778a2cd50f,kaulyahvi@okhdfcbank,61.81,referral_bonus_payout,2026-05-13T07:30:24,upi
pay_868ba02940704c,u_4297379cc1,card_08db4d4c8ccf4d,158.82,referral_bonus_payout,2026-05-13T00:39:44,card
pay_96f46de8be3347,u_424d91a8d3,card_91bc4c7c76c74c,193.16,referral_bonus_payout,2026-05-12T20:35:44,card
pay_7bc6767cb3a54d,u_564d05572e,card_08db4d4c8ccf4d,429.36,referral_bonus_payout,2026-05-13T04:24:45,card
pay_a47802e9753d4d,u_2bf928aa65,dalaja54@paytm,487.58,referral_bonus_payout,2026-05-12T21:09:09,upi
pay_092d74e09f7f4c,u_b520171a81,card_94dd27bce35541,160.36,referral_bonus_payout,2026-05-12T22:22:49,card
pay_1c567caa12984f,u_28b85759ff,zehaan54@okhdfcbank,105.21,referral_bonus_payout,2026-05-13T05:45:16,upi
pay_d06f55576d3b48,u_dea5cfb64d,kaulyahvi@okhdfcbank,407.95,referral_bonus_payout,2026-05-13T04:18:49,upi
pay_7fc2f897bc064a,u_d98823d7e1,kaulyahvi@okhdfcbank,191.11,referral_bonus_payout,2026-05-12T19:44:20,upi
pay_6ba3a4234c9841,u_3dc26723e6,dayitadatta@okhdfcbank,267.76,referral_bonus_payout,2026-05-13T06:02:30,upi
pay_edebf6bc4a6f49,u_a91e2371ce,balaypushti@paytm,147.34,referral_bonus_payout,2026-05-13T03:54:23,upi
pay_c7d5b2b1d32d47,u_50fec702cc,card_7dec285a37ff47,478.95,referral_bonus_payout,2026-05-13T08:16:52,card
pay_919012f4354c49,u_85bec38769,card_7dec285a37ff47,359.18,referral_bonus_payout,2026-05-13T03:09:16,card
pay_87a3ca05460448,u_821c06a0bc,jacob77@paytm,146.83,referral_bonus_payout,2026-04-06T03:06:34,upi
pay_b7ea321e96574a,u_706270ae37,bdevi@ybl,197.99,referral_bonus_payout,2026-04-06T11:49:55,upi
pay_26bd54ed35404f,u_e527513dba,card_d1584d6b54f84d,147.86,referral_bonus_payout,2026-04-06T08:40:57,card
pay_975783295a1f4b,u_5cf5678b48,card_a2a2541c7d8244,139.17,referral_bonus_payout,2026-04-06T07:58:28,card
pay_04623c265e124c,u_51e9f7e983,jacob77@paytm,320.64,referral_bonus_payout,2026-04-06T22:25:30,upi
pay_e749533575df49,u_06be4ef287,lekha92@ybl,290.06,referral_bonus_payout,2026-04-07T12:06:04,upi
pay_9bf8080c25f04c,u_255b2b9a4a,peter22@okhdfcbank,185.45,referral_bonus_payout,2026-04-06T07:40:00,upi
pay_f3995a3b559140,u_749a2fa4a8,lekha92@ybl,492.79,referral_bonus_payout,2026-04-07T01:29:50,upi
pay_67a900c9eac144,u_5a9aea17f1,card_454a4c7a3e8a48,54.68,referral_bonus_payout,2026-04-07T07:08:11,card
pay_3c38952b205e42,u_aa9ced6313,jacob77@paytm,456.02,referral_bonus_payout,2026-04-07T10:10:05,upi
pay_aacab5e311d644,u_e825e296a3,jacob77@paytm,186.93,referral_bonus_payout,2026-04-06T07:03:54,upi
pay_2650b509c77048,u_2bfd4bf25d,card_d1584d6b54f84d,106.83,referral_bonus_payout,2026-04-06T22:57:49,card
pay_947693891d6543,u_7479dffc07,card_d1584d6b54f84d,270.55,referral_bonus_payout,2026-04-07T11:35:34,card
pay_8e25acfd73714c,u_013e4f48fb,card_831925e66ae24c,401.01,referral_bonus_payout,2026-05-10T15:04:10,card
pay_a502c367d4cd43,u_815e6fd7f8,card_831925e66ae24c,444.29,referral_bonus_payout,2026-05-11T13:28:06,card
pay_90c5194d2a4541,u_4e83935c5a,card_831925e66ae24c,103.25,referral_bonus_payout,2026-05-11T10:35:38,card
pay_1ef8ed6eed744c,u_2816cfd4ce,card_831925e66ae24c,73.92,referral_bonus_payout,2026-05-11T03:04:14,card
pay_391ad14feca54b,u_3c266880ea,card_831925e66ae24c,231.21,referral_bonus_payout,2026-05-11T19:37:25,card
pay_296821d1fda74e,u_ed0a9c2675,card_831925e66ae24c,481.54,referral_bonus_payout,2026-05-12T05:03:02,card
pay_1c61952efccc4c,u_bcd613fcf3,card_831925e66ae24c,447.17,referral_bonus_payout,2026-05-11T08:34:21,card
pay_5782efbe735c44,u_93b8783455,card_831925e66ae24c,206.43,referral_bonus_payout,2026-05-11T11:19:14,card
pay_1252ef742fb341,u_30ee593f23,card_831925e66ae24c,356.65,referral_bonus_payout,2026-05-12T02:24:09,card
pay_889c29fa42744e,u_40915ec606,card_ed64cf3b4bfc4c,398.87,referral_bonus_payout,2026-04-14T08:36:51,card
pay_018b18781b7c45,u_06a42ade26,tganesh@okhdfcbank,164.09,referral_bonus_payout,2026-04-14T09:34:38,upi
pay_a1dabecc995245,u_28441e152d,card_ed64cf3b4bfc4c,283.69,referral_bonus_payout,2026-04-14T10:23:48,card
pay_abb21bf6b33342,u_cd9f34a978,tganesh@okhdfcbank,159.97,referral_bonus_payout,2026-04-14T10:02:45,upi
pay_8d0a6e2fba734b,u_7d4ffe9d69,kevinbobal@okicici,305.0,referral_bonus_payout,2026-06-27T21:52:20,upi
pay_54f33fae3b8840,u_82cd52f95c,kevinbobal@okicici,285.43,referral_bonus_payout,2026-06-28T02:43:48,upi
pay_95a3b902f1ce45,u_5a6e2c4215,kevinbobal@okicici,57.02,referral_bonus_payout,2026-06-28T01:52:09,upi
pay_f7abe55fc44243,u_fefec1f2d9,kevinbobal@okicici,208.51,referral_bonus_payout,2026-06-27T23:34:44,upi
pay_1f59637cf97c47,u_d300e88e95,kevinbobal@okicici,370.94,referral_bonus_payout,2026-06-28T02:35:29,upi
pay_5824f45ca7324e,u_6e9b5f9ac8,kevinbobal@okicici,161.93,referral_bonus_payout,2026-06-28T00:52:09,upi
pay_093f54f0da8646,u_1e3b08aea7,kevinbobal@okicici,112.63,referral_bonus_payout,2026-06-28T03:24:18,upi
pay_3f0d557e5a664c,u_d816c33761,kevinbobal@okicici,332.74,referral_bonus_payout,2026-06-28T01:30:45,upi
pay_25074b19078f40,u_d8c6dc11f0,kevinbobal@okicici,276.72,referral_bonus_payout,2026-06-27T23:42:47,upi
pay_a5f163997a3e40,u_8a0688347d,kevinbobal@okicici,61.89,referral_bonus_payout,2026-06-28T02:45:59,upi
pay_748bfc22386949,u_9c88eca876,luckydara@okhdfcbank,317.45,referral_bonus_payout,2026-03-11T15:01:12,upi
pay_2c615ecd5f734c,u_617dc341e4,tandonishani@okicici,302.92,referral_bonus_payout,2026-03-11T16:19:31,upi
pay_d66976c63fb44d,u_514645fb15,tandonishani@okicici,330.65,referral_bonus_payout,2026-03-11T17:57:31,upi
pay_e4aa75c765654e,u_4cfb8e784f,tandonishani@okicici,263.18,referral_bonus_payout,2026-03-11T16:15:18,upi
pay_1ac7a6bef37a47,u_d970c719e1,tandonishani@okicici,428.77,referral_bonus_payout,2026-03-11T19:04:59,upi
pay_4058a389fd174f,u_894e47d3a9,luckydara@okhdfcbank,59.75,referral_bonus_payout,2026-03-11T19:24:01,upi
pay_d3dca23ec92940,u_d2b6e7cbd4,luckydara@okhdfcbank,180.25,referral_bonus_payout,2026-03-11T17:14:27,upi
pay_7e4be5f3b89c48,u_135f10d0e3,tandonishani@okicici,416.07,referral_bonus_payout,2026-03-11T17:39:29,upi
pay_d285909612a645,u_f6f303f984,tandonishani@okicici,451.95,referral_bonus_payout,2026-03-11T19:11:52,upi
pay_4ec3ce2353c24c,u_e4ba5277a1,luckydara@okhdfcbank,121.24,referral_bonus_payout,2026-03-11T16:36:16,upi
pay_5d9bf9f113f340,u_6a5f5592a8,tandonishani@okicici,118.13,referral_bonus_payout,2026-03-11T18:21:42,upi
pay_6562eb8dd9be45,u_a405c13ba8,luckydara@okhdfcbank,427.7,referral_bonus_payout,2026-03-11T18:43:12,upi
pay_73086aef1bbe4a,u_c13c39bde6,tandonishani@okicici,314.98,referral_bonus_payout,2026-03-11T17:23:42,upi
pay_c9f3a625e9c544,u_9a89c50162,card_6883930d458e4a,465.07,referral_bonus_payout,2026-04-03T18:58:21,card
pay_00ad336e391f4c,u_907d62d65c,card_6883930d458e4a,194.52,referral_bonus_payout,2026-04-03T19:35:19,card
pay_9041c82c2b164c,u_620936ba42,card_6883930d458e4a,413.9,referral_bonus_payout,2026-04-03T20:29:44,card
pay_336bab6901254f,u_2f09e3dc6e,card_6883930d458e4a,211.8,referral_bonus_payout,2026-04-03T20:22:55,card
pay_60fd8c0d61204e,u_fb001bbe71,kmagar@okicici,485.65,referral_bonus_payout,2026-07-15T14:36:28,upi
pay_a6453f37646540,u_dc4ddcfef5,card_a4c6fef766bd47,75.49,referral_bonus_payout,2026-07-16T23:59:02,card
pay_b86d41147e8347,u_4c8716871e,card_a4c6fef766bd47,140.23,referral_bonus_payout,2026-07-16T13:59:28,card
pay_7c9a54df4f2243,u_3dbdc831d5,kmagar@okicici,412.55,referral_bonus_payout,2026-07-16T23:13:21,upi
pay_fced9d64a95c49,u_8437bd34e8,dgrewal@paytm,468.21,referral_bonus_payout,2026-07-16T03:28:58,upi
pay_7c378412488344,u_8c0aa5b9bd,card_a4c6fef766bd47,444.4,referral_bonus_payout,2026-07-16T02:40:36,card
pay_bf4e4672abce48,u_7b424cb53b,dgrewal@paytm,58.14,referral_bonus_payout,2026-07-16T10:07:24,upi
pay_6efe327fb61e4c,u_3345e61741,nikitadugar@okhdfcbank,177.17,referral_bonus_payout,2026-03-12T00:33:46,upi
pay_f69e176a30064d,u_42386d3207,card_dfdd7b4d46f441,105.07,referral_bonus_payout,2026-03-12T01:51:41,card
pay_2e79186cd9924c,u_d86c691088,card_dfdd7b4d46f441,436.44,referral_bonus_payout,2026-03-12T01:01:52,card
pay_e9493f441e1a49,u_76fa4f8256,nikitadugar@okhdfcbank,455.19,referral_bonus_payout,2026-03-12T01:40:41,upi
pay_cfe086afde6d46,u_e8a2146ffb,nikitadugar@okhdfcbank,376.21,referral_bonus_payout,2026-03-12T01:17:29,upi
pay_336a82ae28144c,u_53c6b0fa20,card_dfdd7b4d46f441,171.63,referral_bonus_payout,2026-03-12T01:14:43,card
pay_200404c244a141,u_3eb8bea9da,card_dfdd7b4d46f441,438.25,referral_bonus_payout,2026-03-12T00:36:55,card
pay_342d2012cfe444,u_7c813d1fc4,card_dfdd7b4d46f441,347.18,referral_bonus_payout,2026-03-12T00:57:33,card
pay_3ccc9dc736b042,u_179fdfa4b3,nikitadugar@okhdfcbank,203.42,referral_bonus_payout,2026-03-12T00:55:40,upi
pay_310ad4a2be7a4e,u_392ffe8827,card_dfdd7b4d46f441,472.09,referral_bonus_payout,2026-03-12T01:05:40,card
pay_d7773135531943,u_1ca6910219,nikitadugar@okhdfcbank,357.17,referral_bonus_payout,2026-03-12T02:15:34,upi
pay_a2b727c76dbd43,u_7d3e08d1a9,tbadami@okhdfcbank,233.87,referral_bonus_payout,2026-03-08T05:46:00,upi
pay_4d48000c8a674e,u_fd949c535a,tbadami@okhdfcbank,404.03,referral_bonus_payout,2026-03-08T06:22:45,upi
pay_65b5301faf864b,u_f5787f5d31,tbadami@okhdfcbank,344.57,referral_bonus_payout,2026-03-08T06:11:38,upi
pay_74c4acd3b6eb45,u_da0de75a8c,tbadami@okhdfcbank,371.55,referral_bonus_payout,2026-03-08T07:20:39,upi
pay_370245716d0b4f,u_fc139eb287,tbadami@okhdfcbank,84.87,referral_bonus_payout,2026-03-08T06:34:29,upi
pay_be4a473cf44e4b,u_99f995d730,tbadami@okhdfcbank,356.46,referral_bonus_payout,2026-03-08T05:59:43,upi
pay_ff7e2453eb8d47,u_bfe2287ce8,tbadami@okhdfcbank,233.66,referral_bonus_payout,2026-03-08T06:26:04,upi
pay_431e72178be547,u_8d51b37cc2,tbadami@okhdfcbank,117.53,referral_bonus_payout,2026-03-08T05:03:30,upi
pay_7f61279b8f2149,u_4f1d893ff0,tbadami@okhdfcbank,64.67,referral_bonus_payout,2026-03-08T06:03:29,upi
pay_6d219a4170b442,u_1e3109524f,tbadami@okhdfcbank,104.56,referral_bonus_payout,2026-03-08T06:13:06,upi
pay_bcab776930bf48,u_ed2bd0a37d,tbadami@okhdfcbank,181.88,referral_bonus_payout,2026-03-08T07:14:25,upi
pay_9b87d2fb3a4648,u_9f2a308d71,tbadami@okhdfcbank,250.25,referral_bonus_payout,2026-03-08T05:40:02,upi
pay_d2aa3785ed5a40,u_0bf7449e56,tbadami@okhdfcbank,238.48,referral_bonus_payout,2026-03-08T06:22:55,upi
pay_b76adefb697341,u_fa52e63815,card_3318bb69acb94b,106.88,referral_bonus_payout,2026-06-16T18:00:27,card
pay_0f47f554ec1343,u_7abfc68237,card_8bed946cb13647,463.38,referral_bonus_payout,2026-06-16T23:20:07,card
pay_740370f274ba43,u_5e6dd07ce3,card_8bed946cb13647,497.36,referral_bonus_payout,2026-06-17T23:19:04,card
pay_bfdab74b2fa94d,u_e8a2565d71,card_9df941e2146247,246.06,referral_bonus_payout,2026-06-17T09:58:04,card
pay_72d69ac715224b,u_81edd772b6,card_8bed946cb13647,353.26,referral_bonus_payout,2026-06-16T19:47:29,card
pay_0f36550ffe8b47,u_7a9b511414,grajan@ybl,282.95,referral_bonus_payout,2026-06-17T01:53:50,upi
pay_5e5422b61c3646,u_8f5cb2ab65,grajan@ybl,479.08,referral_bonus_payout,2026-06-17T03:21:36,upi
pay_bb2eac6a249e41,u_bb08972b92,card_49a4a23fbe5646,494.96,referral_bonus_payout,2026-04-13T10:31:25,card
pay_14527e9fb5124e,u_22fa1acc63,card_657272a50be44d,67.89,referral_bonus_payout,2026-04-13T11:28:31,card
pay_f061b16ee3f041,u_19f5b8420f,card_657272a50be44d,476.55,referral_bonus_payout,2026-04-13T12:23:04,card
pay_6e2efcb1f56a42,u_ea7593e83d,card_657272a50be44d,463.63,referral_bonus_payout,2026-04-13T13:09:52,card
pay_1d7800aedc8241,u_42872a840b,card_49a4a23fbe5646,102.41,referral_bonus_payout,2026-04-13T11:17:19,card
pay_f79f6890ff7d41,u_32f945561c,card_657272a50be44d,174.25,referral_bonus_payout,2026-04-13T12:01:43,card
pay_81132555036641,u_551fd69855,card_657272a50be44d,469.57,referral_bonus_payout,2026-04-13T13:13:55,card
pay_767ca752d6204e,u_567fdf669a,card_657272a50be44d,313.85,referral_bonus_payout,2026-04-13T13:07:46,card
pay_109942019d2041,u_18422c5d76,card_748d854fa61d4c,267.9,referral_bonus_payout,2026-06-22T09:39:58,card
pay_170c8c3cac244e,u_60b9b5267a,card_748d854fa61d4c,226.49,referral_bonus_payout,2026-06-22T09:42:54,card
pay_e1e162d6b2494f,u_8d3abed043,card_748d854fa61d4c,196.43,referral_bonus_payout,2026-06-22T10:26:54,card
pay_0c89eb01b63e46,u_494da337c8,card_748d854fa61d4c,63.03,referral_bonus_payout,2026-06-22T11:00:19,card
pay_b3e1c4744ba340,u_22d66face8,card_748d854fa61d4c,235.05,referral_bonus_payout,2026-06-22T09:21:07,card
pay_68d66ce443b443,u_045025767a,card_2ccf85d5b4c849,418.34,referral_bonus_payout,2026-06-22T10:42:17,card
pay_a676a25d0e1a48,u_5de5cd70ef,card_7b6681f65eeb4f,177.39,referral_bonus_payout,2026-05-17T08:00:21,card
pay_5083cf63967f47,u_15095d1e30,mahikavirk@okicici,402.82,referral_bonus_payout,2026-05-17T11:36:28,upi
pay_2621d38c5a9349,u_69947d081d,adweta51@okicici,393.07,referral_bonus_payout,2026-05-17T09:20:06,upi
pay_91ebbddc4e9d42,u_70df6c5559,vatwal@ybl,241.32,referral_bonus_payout,2026-05-17T14:33:33,upi
pay_9b9157de0b3d4a,u_1f46aa287b,adweta51@okicici,177.99,referral_bonus_payout,2026-05-17T09:16:59,upi
pay_fa63bb217cad42,u_7f2469055b,mahikavirk@okicici,150.83,referral_bonus_payout,2026-05-17T14:54:18,upi
pay_6f80d3c25a744a,u_c0455e7337,card_7b6681f65eeb4f,489.12,referral_bonus_payout,2026-05-17T09:33:21,card
pay_24eb36af788d4d,u_a20198d7dc,card_4776ef153e1341,263.08,referral_bonus_payout,2026-05-17T11:24:22,card
pay_cfbcd2a4aa9d4d,u_4110ef9eb3,card_5d25b82309874d,442.14,referral_bonus_payout,2026-05-17T08:15:13,card
pay_9a35a1e392bd4a,u_0a9463a72a,card_30aa483d2f6944,281.49,referral_bonus_payout,2026-05-17T12:29:14,card
pay_a86938a4616349,u_b36ecf7a54,card_dee6a8b3f2b747,240.88,referral_bonus_payout,2026-05-17T10:35:52,card
pay_c9135671055144,u_c5d972858a,devanchandani@okicici,245.97,referral_bonus_payout,2026-05-17T10:31:07,upi
pay_65b4ac48a83849,u_76cc558801,chowdhuryikshita@ybl,237.34,referral_bonus_payout,2026-07-17T20:32:15,upi
pay_866712a2682e41,u_dc26aed094,card_651422a2d2f54b,291.98,referral_bonus_payout,2026-07-17T21:52:32,card
pay_409059074e3144,u_3a8177ffdc,chowdhuryikshita@ybl,447.5,referral_bonus_payout,2026-07-17T21:36:49,upi
pay_3ffe0118401d40,u_735d69be0f,chowdhuryikshita@ybl,395.14,referral_bonus_payout,2026-07-17T22:05:59,upi
pay_2490eed8f8d34a,u_8545d68d6a,chowdhuryikshita@ybl,303.65,referral_bonus_payout,2026-07-17T22:04:39,upi
pay_0c38e2f344334a,u_e0ed0fdde4,chowdhuryikshita@ybl,381.77,referral_bonus_payout,2026-07-17T22:42:32,upi
pay_2593bc2256fc46,u_043995634d,chowdhuryikshita@ybl,195.5,referral_bonus_payout,2026-07-17T21:38:15,upi
pay_c49dd7cb8e5042,u_aadf3619b9,chowdhuryikshita@ybl,392.0,referral_bonus_payout,2026-07-17T21:50:17,upi
pay_743f03e9d06741,u_d8dd95bc9e,chowdhuryikshita@ybl,192.64,referral_bonus_payout,2026-07-17T21:47:27,upi
pay_a505fd848ad842,u_484a40d10f,card_0158c9ce318043,338.75,referral_bonus_payout,2026-04-23T00:57:06,card
pay_995bc94e55604e,u_afa4aa01b0,card_8e75374d6d5344,373.11,referral_bonus_payout,2026-04-23T06:22:34,card
pay_1b26452d2b4642,u_3b0fd94cb4,card_47bc1abac80c46,387.76,referral_bonus_payout,2026-04-23T10:38:38,card
pay_f7383effc7dc42,u_734db260f3,desaianamika@ybl,430.61,referral_bonus_payout,2026-04-23T03:19:25,upi
pay_eecf1b9ebf5b45,u_ea77250555,card_0158c9ce318043,137.38,referral_bonus_payout,2026-04-23T07:23:19,card
pay_19d6d9ef55b142,u_080c11ad7c,isaac60@paytm,350.48,referral_bonus_payout,2026-04-23T08:09:08,upi
pay_e9d95bef5b3341,u_3ff3d9497b,card_bc69aff0f9434a,173.99,referral_bonus_payout,2026-04-23T03:28:13,card
pay_41945f197f7945,u_eaa43b6f83,card_0158c9ce318043,102.97,referral_bonus_payout,2026-04-23T12:10:01,card
pay_6650690835f143,u_e613d2bc63,card_c1d9b8580be14d,484.59,referral_bonus_payout,2026-04-23T04:42:26,card
pay_813ec19bca2843,u_c19ceda76a,card_8e75374d6d5344,474.2,referral_bonus_payout,2026-04-23T01:59:52,card
pay_81b32e50f68846,u_d4c1a251d1,card_0158c9ce318043,191.99,referral_bonus_payout,2026-04-23T07:44:24,card
pay_2d7a5791961e4e,u_1e9bacb15d,card_47bc1abac80c46,91.59,referral_bonus_payout,2026-04-23T05:00:33,card
pay_a4274ef7c8654e,u_7c2962a00a,nagarajangavin@ybl,66.53,referral_bonus_payout,2026-04-23T11:23:24,upi
pay_53087098ffa040,u_ca920bac4c,card_47bc1abac80c46,298.23,referral_bonus_payout,2026-04-23T06:46:25,card
pay_0c153cf6c79d40,u_4ad262eccf,qdixit@paytm,414.15,referral_bonus_payout,2026-06-15T05:06:14,upi
pay_ae51a67d02c546,u_cf136e203a,qdixit@paytm,320.42,referral_bonus_payout,2026-06-16T10:19:56,upi
pay_307c83ef86e54f,u_3401c81ea2,qdixit@paytm,230.34,referral_bonus_payout,2026-06-15T12:40:27,upi
pay_ffc4ced3cabe4b,u_1bdc33e5ab,qdixit@paytm,199.92,referral_bonus_payout,2026-06-16T19:04:59,upi
pay_61f5625a156a44,u_329486df07,qdixit@paytm,116.37,referral_bonus_payout,2026-06-16T14:05:22,upi
pay_68421f88a8ca40,u_7f58870d4c,qdixit@paytm,299.91,referral_bonus_payout,2026-06-15T19:11:33,upi
pay_fe6a75d206244f,u_cdd569f5ee,card_fd264752618948,383.19,referral_bonus_payout,2026-03-14T23:14:41,card
pay_971f2dd7d66349,u_4629d2af93,card_aa9eb719b6e448,420.46,referral_bonus_payout,2026-03-15T11:05:04,card
pay_66cda459a6ea4d,u_614bca312c,card_aa9eb719b6e448,145.05,referral_bonus_payout,2026-03-16T22:21:15,card
pay_20e00d608d3b4b,u_8fa3e7d456,card_aa9eb719b6e448,353.87,referral_bonus_payout,2026-03-15T11:56:34,card
pay_d6c82a2e3bce44,u_0e9a31c24f,card_fd264752618948,97.89,referral_bonus_payout,2026-03-15T12:25:00,card
pay_84ba58b5fcde45,u_b0e5ae01ad,card_aa9eb719b6e448,278.14,referral_bonus_payout,2026-03-16T04:49:51,card
pay_ef7ff4e499c444,u_a2a0cf40a2,card_aa9eb719b6e448,383.93,referral_bonus_payout,2026-03-16T04:09:45,card
pay_b0cea923eca647,u_0812631b22,card_fd264752618948,290.76,referral_bonus_payout,2026-03-16T11:25:13,card
pay_59b6c0380e284f,u_bf01ce12bb,jaggihenry@paytm,201.7,referral_bonus_payout,2026-03-16T13:38:46,upi
pay_701398083fa64d,u_5799e613d2,card_aa9eb719b6e448,440.55,referral_bonus_payout,2026-03-16T06:53:44,card
pay_bfbe1f0a52324e,u_3aeb3210da,card_aa9eb719b6e448,183.27,referral_bonus_payout,2026-03-17T00:41:33,card
pay_bace6fa142da47,u_19aaafd99c,card_aa9eb719b6e448,66.03,referral_bonus_payout,2026-03-16T05:27:50,card
pay_a969e077ade841,u_653616bf31,jaggihenry@paytm,92.56,referral_bonus_payout,2026-03-17T04:20:01,upi
pay_7518ebdbb46046,u_1256558159,card_fd264752618948,421.51,referral_bonus_payout,2026-03-16T00:04:41,card
pay_4ba2ff5d49c04f,u_ae32a9995d,card_bab3d9efff0249,426.58,referral_bonus_payout,2026-03-05T08:43:52,card
pay_c5eb54e648dc43,u_b5187fec14,card_bab3d9efff0249,71.97,referral_bonus_payout,2026-03-05T11:50:45,card
pay_119bc2619ac743,u_714dcf514a,card_bab3d9efff0249,459.39,referral_bonus_payout,2026-03-05T09:36:54,card
pay_7710e9eb028541,u_db274ec345,card_bab3d9efff0249,319.59,referral_bonus_payout,2026-03-05T12:34:25,card
pay_32627d9ab2e24d,u_c9c30e32c7,card_bab3d9efff0249,335.65,referral_bonus_payout,2026-03-05T10:31:13,card
pay_5021f12d6f0948,u_45d9bb6b6c,card_bab3d9efff0249,249.97,referral_bonus_payout,2026-03-05T08:49:17,card
pay_964f533c1a4645,u_6533df3dd5,card_bab3d9efff0249,347.31,referral_bonus_payout,2026-03-05T11:47:12,card
pay_3bec7b07b57c4d,u_f3b810ddde,card_bab3d9efff0249,288.32,referral_bonus_payout,2026-03-05T11:50:08,card
pay_cd729ad2450548,u_c801e4a29d,card_bab3d9efff0249,125.03,referral_bonus_payout,2026-03-05T11:26:03,card
pay_92b199bef9e449,u_77420a5ae0,card_4f71d817227141,193.73,referral_bonus_payout,2026-07-24T22:41:22,card
pay_988943ce5c9d45,u_d5d4ce8bff,ishani39@okicici,258.76,referral_bonus_payout,2026-07-25T09:30:33,upi
pay_317aafef01894f,u_2b5661952e,ishani39@okicici,238.14,referral_bonus_payout,2026-07-25T15:12:02,upi
pay_c3a6a3c4d5034b,u_104cbb4be9,card_fa756608518847,124.91,referral_bonus_payout,2026-07-25T01:15:14,card
pay_fe6fc782ad1c42,u_10a6a7bb5a,card_fa756608518847,157.69,referral_bonus_payout,2026-07-25T04:42:03,card
pay_8ca1df17118543,u_d2e13caf71,onveer72@okicici,249.64,referral_bonus_payout,2026-07-25T19:38:09,upi
pay_76203b8a292d42,u_7e282e4e1e,onveer72@okicici,483.11,referral_bonus_payout,2026-07-25T02:43:11,upi
pay_b98c1b56a0ce45,u_157a2401c9,zsethi@okhdfcbank,480.91,referral_bonus_payout,2026-07-25T12:09:02,upi
pay_ffc6055cbccc47,u_29409af1a9,oshenoy@paytm,144.54,referral_bonus_payout,2026-05-05T23:54:38,upi
pay_0e2910654a434e,u_394a3a92a2,oshenoy@paytm,204.1,referral_bonus_payout,2026-05-06T02:23:45,upi
pay_8733ddabf9ea49,u_432846e32a,oshenoy@paytm,179.79,referral_bonus_payout,2026-05-06T01:46:48,upi
pay_9f2e06b399734b,u_8081f59900,oshenoy@paytm,187.13,referral_bonus_payout,2026-05-06T02:33:09,upi
pay_c53f08ce16b548,u_a2ec417573,oshenoy@paytm,165.79,referral_bonus_payout,2026-05-06T00:38:44,upi
pay_ab1d1c3195b741,u_ce30b626e2,oshenoy@paytm,455.0,referral_bonus_payout,2026-05-06T00:54:55,upi
pay_ec54e1fdffc94f,u_daf80e85f8,oshenoy@paytm,266.92,referral_bonus_payout,2026-05-06T01:55:51,upi
pay_ebfd7545003742,u_cc04cffcc6,oshenoy@paytm,210.43,referral_bonus_payout,2026-05-06T00:27:37,upi
pay_aa66162523964a,u_69774978fb,oshenoy@paytm,64.78,referral_bonus_payout,2026-05-06T03:12:45,upi
pay_72da9e13df7c4d,u_e24d2d15ee,oshenoy@paytm,75.19,referral_bonus_payout,2026-05-06T00:34:58,upi
pay_6938b78d5a714c,u_51f36a0148,card_3c319130754841,138.39,referral_bonus_payout,2026-03-20T02:24:20,card
pay_a769b65377ef42,u_4c4052661c,card_3c319130754841,54.32,referral_bonus_payout,2026-03-20T03:22:36,card
pay_0a775eb00d8b4f,u_0fbb40f049,card_3c319130754841,163.29,referral_bonus_payout,2026-03-20T05:30:48,card
pay_398e7e43828241,u_ab3cd1904f,card_3c319130754841,355.03,referral_bonus_payout,2026-03-20T05:09:32,card
pay_65761fe34abb4c,u_d32461b2c0,card_3c319130754841,279.3,referral_bonus_payout,2026-03-20T03:45:04,card
