user_id,name,phone,email,signup_ts,signup_ip,device_id,referred_by,cluster_id,cluster_type,kyc_address_hash,payment_instrument_id,bonus_amount_claimed,num_txn_post_signup,total_txn_value_post_signup,active_days_post_signup
u_635e3ae789,Pranit Bhattacharyya,8785725554,bbassi@gmail.com,2026-03-09T14:59:13,188.125.178.190,dev_d97c2ad3a70e,,,ORGANIC_SINGLE,addr_4004055544,card_8bf25a62c2c34f,57.14,1,1762.83,12
u_890a6b4c03,Gaurang Nanda,5024610168,aggarwalwarda@gmail.com,2026-03-17T08:40:24,201.155.155.66,dev_653d991f5362,,fam_256,FAMILY_FRIEND,addr_1833921838,card_ad547d02ad8e43,431.25,6,11215.74,24
u_ca920bac4c,Dalaja Goel,4601915305,ujayaraman@yahoo.com,2026-04-23T05:39:25,151.158.168.25,dev_405666d08910,u_484a40d10f,ring_108,FRAUD_RING,addr_678392086,card_47bc1abac80c46,298.23,6,7362.2,28
u_bbf4e48929,Laksh Kashyap,8750997700,barora@hotmail.com,2026-06-17T14:13:40,148.108.79.169,dev_448bddf65138,u_87f9970bb6,ring_12,FRAUD_RING,addr_7608325247,card_be3fb45eaf8043,425.01,1,2592.2,0
u_f920919d06,Ayushman Jayaraman,6506801391,hemang11@gmail.com,2026-03-11T00:45:59,42.36.117.45,dev_6cee12ec280a,,,ORGANIC_SINGLE,addr_3186442376,sanaya16@ybl,86.03,1,2800.71,15
u_2ce61a5530,Mahika Sridhar,6353223718,nachiket12@yahoo.com,2026-06-24T04:58:53,81.243.143.143,dev_400547bccabd,u_dc7064158c,ring_127,FRAUD_RING,addr_5586254143,card_8741e5f53b1343,218.76,0,0,0
u_046c5672b7,Panini Kaur,3053252600,chakrabartihredhaan@gmail.com,2026-05-31T12:39:30.070004,128.45.106.103,dev_23c4f500cb47,u_6ae4796d9b,fam_306,FAMILY_FRIEND,addr_4529237944,card_2dfe3fa25efe42,185.67,2,3504.15,8
u_4d818ae1a6,Qarin Zacharia,7446453324,daksh03@hotmail.com,2026-03-18T23:41:18,59.167.154.58,dev_b802e3a229f3,,,ORGANIC_SINGLE,addr_6333116998,victorwagle@ybl,387.32,18,32441.46,125
u_16dddbf9a4,Sarthak Mital,6215958417,ishwar61@yahoo.com,2026-05-11T13:39:55,30.33.173.64,dev_7a2ec9304875,u_26d1b34971,ring_122,FRAUD_RING,addr_1447644562,card_8a1a177bca4046,236.14,0,0,2
u_96a43c76c4,Teerth Kannan,7153639849,jagvidhaliwal@gmail.com,2026-04-18T01:02:14,160.120.131.45,dev_def2eb176724,,,ORGANIC_SINGLE,addr_2357266892,aradhanasinha@ybl,276.39,34,50047.88,40
u_b05d5fbbaf,Bhavini Dixit,8872265408,ibedi@yahoo.com,2026-07-21T08:56:30,69.144.223.153,dev_558bde25a285,,,ORGANIC_SINGLE,addr_3608948981,card_57d3b016f1b741,343.0,4,5227.25,24
u_dfda6c819d,Chasmum Char,2708021471,akshay95@gmail.com,2026-07-06T18:55:59,79.211.216.6,dev_796b4c1176b4,,,ORGANIC_SINGLE,addr_5683388511,mohanjeet@okhdfcbank,122.83,6,7558.94,3
u_d12b953da3,Eiravati Doctor,1038211862,nagarajancaleb@hotmail.com,2026-07-12T02:08:54.039666,178.45.176.174,dev_c9e3259d646c,u_e9e71f81c4,fam_376,FAMILY_FRIEND,addr_6853368931,zgrewal@ybl,58.5,1,849.19,23
u_3e5c0b7a97,Sachi Sehgal,4936939268,omkaar34@gmail.com,2026-05-17T17:13:38,108.142.181.12,dev_48c625804ddd,,,ORGANIC_SINGLE,addr_9734652818,card_004fa48bd3ae47,256.12,6,8094.87,19
u_b7944c28c0,Unnati Arya,9162776502,neel50@gmail.com,2026-04-15T23:55:57.001621,33.155.16.43,dev_73587bc3fd2a,u_d5245eb7a2,fam_235,FAMILY_FRIEND,addr_3746649916,arastogi@paytm,406.44,20,32611.27,120
u_648a47359a,Girindra Minhas,8013724928,azad96@hotmail.com,2026-03-28T04:21:21.981218,43.173.122.165,dev_01b0cb1c8a51,u_387884337e,fam_292,FAMILY_FRIEND,addr_352459049,card_a0e9de43e96747,418.1,6,12370.62,4
u_6d445c267d,Hema Raj,1449081722,zaitra03@hotmail.com,2026-05-30T09:45:46,20.70.41.163,dev_252a9c2ee241,,,ORGANIC_SINGLE,addr_2363190910,praneel83@okhdfcbank,273.58,0,0,0
u_994849316e,Rachita Rajagopal,2596276223,pyohannan@gmail.com,2026-05-12T14:42:37.124473,195.132.124.252,dev_7571631bf963,u_a785aca43c,fam_69,FAMILY_FRIEND,addr_314956186,card_5f16efb9a45e40,212.83,22,28416.99,142
u_b4e3319141,Vansha Mistry,3085368663,madhaviradhakrishnan@gmail.com,2026-05-28T23:00:27,151.58.178.91,dev_d799bb139ff4,u_0346e74630,ring_26,FRAUD_RING,addr_5674445406,gchauhan@paytm,134.19,1,2603.29,0
u_39eb02b98e,Baljiwan Ben,8104802835,dhruv58@hotmail.com,2026-05-18T07:12:30,31.216.183.170,dev_ac645a1a427e,u_3e79f3dcb0,ring_130,FRAUD_RING,addr_7680390746,card_a7b01919f43249,208.17,0,0,0
u_de1f60cb73,Jagat Dalal,1791707953,wsavant@gmail.com,2026-05-29T02:07:55,120.196.194.217,dev_92f335635412,,,ORGANIC_SINGLE,addr_675706244,card_93fda0df34504c,408.31,1,1372.77,8
u_719c97883f,Varenya Modi,9895956287,devansh43@yahoo.com,2026-07-20T14:03:29,166.183.76.221,dev_decb4286b53a,,,ORGANIC_SINGLE,addr_5437100788,card_81aa12421b7542,208.9,10,14085.56,84
u_a9d423f4b9,Pratyush Mander,8102507853,tkala@hotmail.com,2026-06-30T20:41:01,47.255.69.80,dev_280c6a372570,,,ORGANIC_SINGLE,addr_2837486220,smitter@ybl,225.41,5,6586.97,21
u_ce9c744f01,Dhruv Wali,4866388815,janisudiksha@hotmail.com,2026-05-21T07:19:37,95.220.163.151,dev_f8fd06f680d1,,,ORGANIC_SINGLE,addr_3175186895,bina68@paytm,418.54,39,61484.79,107
u_4b85aaf7d4,Ishaan Sood,0645544215,yzacharia@gmail.com,2026-03-14T10:47:41.328066,209.59.7.48,dev_55db04a02a0b,u_4f74a0f9ce,fam_2,FAMILY_FRIEND,addr_148653515,card_ebf6d72d90f845,462.77,19,29948.0,94
u_52012ca286,Warjas Khanna,1529645871,mrajagopalan@hotmail.com,2026-05-28T06:59:38.691135,184.78.84.103,dev_648a22e825c0,u_05b912c264,fam_219,FAMILY_FRIEND,addr_2676784793,settygirindra@okicici,196.33,16,27535.76,44
u_28441e152d,Joshua Banik,3227752135,benjaminde@hotmail.com,2026-04-14T09:30:48,210.8.148.214,dev_3d50adaf6c4e,u_40915ec606,ring_96,FRAUD_RING,addr_7262263894,card_ed64cf3b4bfc4c,283.69,0,0,0
u_4008224157,Aarav Contractor,2929132033,boramegha@gmail.com,2026-07-27T09:47:24,61.244.248.173,dev_5bd02b3ece50,u_e497890bf7,ring_81,FRAUD_RING,addr_6515200449,card_62dfb4928bbe4f,75.76,0,0,0
u_6993f2c35a,Zarna Bhatti,8296824485,bahltanvi@gmail.com,2026-03-30T13:31:53,199.211.77.224,dev_30377369cf50,u_b1657d216c,ring_115,FRAUD_RING,addr_17960109,card_24385f2a5abe4e,354.95,1,2255.57,0
u_8402060404,Maanas Sarraf,8417354451,lgolla@gmail.com,2026-07-17T04:59:48,47.98.90.80,dev_e283ccaa0d22,,,ORGANIC_SINGLE,addr_2817884003,jeevika39@ybl,434.38,0,0,1
u_5070d19a7b,Yashodhara Dutta,2419786804,vrishtivaidya@hotmail.com,2026-05-04T08:00:38.082538,43.190.31.20,dev_651dc425e322,u_de326d878b,fam_404,FAMILY_FRIEND,addr_6358169893,card_c16bb5c3cf144a,382.76,11,17310.39,75
u_c3cb398007,Kabir Parsa,6357811644,groy@yahoo.com,2026-05-08T16:54:41,48.216.202.108,dev_53c19953b144,,fam_199,FAMILY_FRIEND,addr_1371985612,hayrevrishti@okhdfcbank,146.49,5,9619.33,5
u_ec55ab4541,Nilima Baral,1646031450,yagneshkaur@gmail.com,2026-05-13T16:41:48,134.107.53.152,dev_0441de0f395d,,,ORGANIC_SINGLE,addr_9872639080,card_0037133677dc49,465.02,25,36583.63,53
u_6d4dd98785,Idika D’Alia,5228258628,battaodika@hotmail.com,2026-04-06T12:21:59,52.173.236.82,dev_ea7fb99920d7,,,ORGANIC_SINGLE,addr_3413466591,card_f2ba294f937b4e,430.5,0,0,0
u_fc3e0ad2a8,Ekaja Bhatti,9578994342,pradhanronith@yahoo.com,2026-04-07T03:44:07,165.178.71.205,dev_1363cbab620f,,,ORGANIC_SINGLE,addr_9549790883,lbahri@okhdfcbank,396.4,5,6779.71,11
u_b0f4b93c94,Jack Om,3491710035,vbaria@hotmail.com,2026-04-30T18:55:14.427320,5.232.48.140,dev_8640061b5327,u_19aee9ba64,fam_329,FAMILY_FRIEND,addr_1857664454,card_8f754dcac9a94b,364.28,0,0,1
u_d01746cfc6,Aayush Koshy,6675859877,nadigupadhriti@gmail.com,2026-05-18T08:16:58.548916,87.111.32.222,dev_b17958bd65c7,u_8a9401326c,fam_227,FAMILY_FRIEND,addr_1728764154,chandreshben@ybl,72.92,2,1975.25,23
u_a95d33e25a,Mekhala Sastry,4816940324,neelchoudhry@yahoo.com,2026-05-25T23:39:09,213.194.15.253,dev_b00aaefbf630,,fam_277,FAMILY_FRIEND,addr_1546887535,wrideshpandya@okhdfcbank,240.69,3,2146.8,6
u_96dc416603,Urishilla Barman,0563626555,vincenttiwari@gmail.com,2026-07-24T00:31:16,72.163.185.199,dev_d13997dd75a4,,,ORGANIC_SINGLE,addr_7036633668,card_fff96c541f0f48,216.4,34,44511.54,126
u_3658ac1e3d,Henry Kala,1838852158,xghosh@yahoo.com,2026-03-22T21:32:34,175.103.88.8,dev_fd45de41b45a,,,ORGANIC_SINGLE,addr_3871329164,card_fd77c3c9159b41,150.68,0,0,0
u_a38ff0f753,Ikbal Sidhu,3839180804,nchaudhuri@hotmail.com,2026-06-19T08:20:26,62.37.109.79,dev_19aff77b5880,,,ORGANIC_SINGLE,addr_6140945357,card_e41aaae1c05945,492.02,29,39053.92,31
u_c5d26a9d2a,Geetika Lala,6416382511,odhaliwal@gmail.com,2026-04-13T00:01:09,175.85.179.189,dev_fda62b372319,,fam_127,FAMILY_FRIEND,addr_6207921675,yogiaayush@paytm,367.01,15,19817.33,63
u_e5bf9c50d2,Liam Sathe,1322342321,echoudhury@gmail.com,2026-04-11T20:37:58,162.90.160.163,dev_742d45aac528,u_97d82e95fd,ring_36,FRAUD_RING,addr_4418326539,advik45@okicici,290.63,0,0,2
u_accc69d0f0,Indali Choudhary,4502814353,dewanucchal@hotmail.com,2026-07-26T06:45:28,58.134.208.16,dev_56f6d807fbdb,u_4566dd4857,ring_132,FRAUD_RING,addr_3211244322,card_e91d4e0173104e,107.3,5,8110.67,28
u_c73834bb91,Reva Rastogi,1128981231,vparmar@yahoo.com,2026-06-22T04:31:30,159.230.127.95,dev_648094d449c6,,ring_66,FRAUD_RING,addr_3602659578,sakshammitter@okicici,261.0,1,1222.79,2
u_7aba3b239f,Libni Parikh,3023121781,tbadal@gmail.com,2026-03-30T04:00:27.697054,94.242.137.166,dev_64d41a7f8b40,u_addcfa77a1,fam_111,FAMILY_FRIEND,addr_6474322527,henrydas@okicici,240.02,5,7646.9,30
u_675a5553d7,Gavin Som,3673174211,kevin19@hotmail.com,2026-03-30T00:37:16.704722,171.154.155.135,dev_9e6d89018bf1,u_f9b0f2dc09,fam_330,FAMILY_FRIEND,addr_3395525447,mohammedmallick@ybl,197.86,20,25306.58,65
u_5456c9d063,Forum Patla,9851676559,raghavannitara@hotmail.com,2026-03-19T19:50:54.218838,144.214.184.137,dev_e0b88cd2f8dd,u_b63f9d633e,fam_158,FAMILY_FRIEND,addr_1667084999,yogiadya@okhdfcbank,88.72,0,0,1
u_532c7fc586,Amol Barad,1524617150,panini09@yahoo.com,2026-04-27T06:55:22,34.236.248.130,dev_ff880af0616e,,,ORGANIC_SINGLE,addr_8165781540,kabirdubey@okhdfcbank,115.61,12,17756.12,118
u_c229ff5296,Sudiksha Pradhan,2206881584,fkoshy@yahoo.com,2026-03-25T05:58:52,162.63.13.28,dev_983e785828b4,,,ORGANIC_SINGLE,addr_9222943571,ychahal@okicici,281.69,36,54018.36,22
u_293b11dcca,Maya Kale,4033939001,tejasradhakrishnan@hotmail.com,2026-07-01T12:45:35,124.249.6.80,dev_138f34c9d5da,,,ORGANIC_SINGLE,addr_3619846402,gbalakrishnan@okhdfcbank,447.48,2,4240.05,18
u_25f34ed0b8,Advay Choudhury,8062670950,jtiwari@gmail.com,2026-07-13T00:18:00,40.44.191.60,dev_3ba0fb642a9b,,,ORGANIC_SINGLE,addr_4826486409,card_86a733eeaf994a,193.09,19,28925.63,58
u_d8a329762f,Zashil Kaul,4529326148,yatanreddy@gmail.com,2026-04-22T09:51:49,209.116.116.198,dev_a3084c258ce8,,,ORGANIC_SINGLE,addr_3625281257,lilapal@ybl,229.04,34,57280.67,74
u_b4f8a3e403,Timothy Kurian,3336564181,ndube@gmail.com,2026-04-16T18:34:12,34.100.41.115,dev_fe6d757894b8,,,ORGANIC_SINGLE,addr_865620268,watika34@ybl,261.78,3,5946.34,6
u_b5c6ec1a50,Vrishti Gandhi,2845396705,gabriel10@gmail.com,2026-05-27T21:02:21,137.134.104.44,dev_fc84fc64493d,,,ORGANIC_SINGLE,addr_7451348941,card_ec8dd62d72734f,254.73,6,9807.82,4
u_92464cce7e,Chaitaly Sengupta,8421451009,ujohal@gmail.com,2026-03-02T21:36:35,144.151.254.213,dev_6a0196812e9f,,,ORGANIC_SINGLE,addr_4033105165,jalsa48@okhdfcbank,114.55,25,42051.52,146
u_ce30b626e2,Hema Ben,1740039101,yatanprabhakar@gmail.com,2026-05-05T23:47:55,217.134.57.185,dev_648027d148e9,u_29409af1a9,ring_113,FRAUD_RING,addr_1190869358,oshenoy@paytm,455.0,2,3310.28,0
u_8d51b37cc2,Reyansh Goswami,4294831478,chanaurishilla@hotmail.com,2026-03-08T04:35:30,68.91.227.119,dev_d8463b00bf2d,u_7d3e08d1a9,ring_102,FRAUD_RING,addr_6827062459,tbadami@okhdfcbank,117.53,0,0,0
u_d8cdaa9881,Ladli Mangat,5633432447,george75@hotmail.com,2026-07-07T02:50:19,199.247.220.11,dev_1f5a57ea88fd,,ring_62,FRAUD_RING,addr_3113684547,shethgaurang@okicici,261.09,2,1020.16,0
u_758d9397c6,Suhani Majumdar,1783732205,psetty@yahoo.com,2026-03-07T21:38:37,173.163.146.71,dev_faab1031288a,,,ORGANIC_SINGLE,addr_9051625646,jbasak@okicici,269.83,31,45522.93,31
u_e9ba2eb448,Shivani Murty,0284276246,kchoudhary@hotmail.com,2026-07-21T17:51:29,174.160.218.190,dev_b47f544cda87,u_41ab8bde10,ring_37,FRAUD_RING,addr_9904981694,jkara@okicici,248.31,1,1982.17,11
u_b1ebd7cd21,Jeet Basak,6727281210,skulkarni@yahoo.com,2026-05-31T04:03:07,55.98.89.206,dev_397b7fb5db0d,,,ORGANIC_SINGLE,addr_9364627353,card_1ad5e7b55c7c44,486.36,1,2449.12,16
u_074e2bb487,Meghana Chandra,1452860689,gagansule@hotmail.com,2026-05-29T06:05:04.587606,153.103.63.225,dev_256b4ca4a5a0,u_35999b406d,fam_402,FAMILY_FRIEND,addr_4165566579,card_b08fc6e12ee64b,309.57,5,5986.19,25
u_2ec86f9e82,Ikshita Swamy,9791883616,kavya69@hotmail.com,2026-03-09T19:28:01,215.182.62.178,dev_81cb653866ea,,,ORGANIC_SINGLE,addr_1751985760,card_fe465e0e52f64c,246.61,14,19871.87,76
u_dd7584ad27,Januja Devi,0451066605,muttinaksh@hotmail.com,2026-07-07T13:59:57.550776,185.253.101.17,dev_4b2f3c65cb5c,u_3c7ed16191,fam_259,FAMILY_FRIEND,addr_5266015613,card_e14335d77e274f,306.12,1,1275.4,0
u_fa6794bdf4,Forum Bandi,5702006174,hayeromya@yahoo.com,2026-03-31T07:39:54,178.219.170.7,dev_7c63487e9e00,u_2bb6dc8654,ring_153,FRAUD_RING,addr_6761886154,nairyahvi@ybl,156.32,0,0,0
u_ae772a3391,Ekantika Narayan,2056006420,luckypatil@hotmail.com,2026-03-16T23:37:56.691215,45.62.191.54,dev_a7f119aa7e7c,u_6bde5c348e,fam_389,FAMILY_FRIEND,addr_1653563857,jagratikapadia@ybl,196.59,29,40002.3,138
u_9d36f2685e,Ranbir Sodhi,0378088669,niteshbansal@yahoo.com,2026-05-25T15:33:44.338911,132.89.158.33,dev_7bfa6e0e7441,u_06b6b9b40c,fam_0,FAMILY_FRIEND,addr_9806141011,card_2fdf005e3c1e49,212.91,3,3779.9,4
u_c28f8e6880,Sai Mahal,9685938062,dalbir23@gmail.com,2026-05-12T10:57:57,2.246.33.16,dev_fa91b3abe8e8,,fam_5,FAMILY_FRIEND,addr_7491929873,ridhibhandari@okhdfcbank,308.46,4,8032.95,65
u_369b3253e7,Zinal Mander,0001820871,hkalita@hotmail.com,2026-08-03T09:59:08.395341,177.193.236.246,dev_5665b7eee53a,u_ab40c04f4d,fam_178,FAMILY_FRIEND,addr_2313101015,akshay43@okicici,162.82,6,10176.97,6
u_fdc6f66935,Yug Jayaraman,7601467238,reva91@yahoo.com,2026-03-14T00:02:53,197.218.165.66,dev_b4f5a7fac283,u_d95d1cdf13,ring_56,FRAUD_RING,addr_5493860766,card_30dce291e6b542,307.11,0,0,0
u_44a31ea2cb,Rehaan Wason,2716186286,ekrishna@yahoo.com,2026-04-12T02:02:06.697276,45.135.220.110,dev_815d351e499e,u_7520175f4e,fam_59,FAMILY_FRIEND,addr_7154654493,card_53e67da3a1da45,378.36,5,9138.33,14
u_117fae10b3,Mitali Dash,1833528098,lsachdeva@gmail.com,2026-06-27T05:19:06,219.232.97.146,dev_e1c113f512f7,,,ORGANIC_SINGLE,addr_2428427607,oviya08@okicici,383.3,34,54710.19,96
u_2816cfd4ce,Falak Anand,1736542624,sharafaachal@gmail.com,2026-05-11T01:40:14,88.106.160.195,dev_eef0b27e250c,u_013e4f48fb,ring_95,FRAUD_RING,addr_1788106644,card_831925e66ae24c,73.92,0,0,0
u_acee5032ee,Irya Chandra,5558180066,parekhpallavi@hotmail.com,2026-06-08T03:39:21.305864,195.252.103.60,dev_2df2de408429,u_1714165977,fam_363,FAMILY_FRIEND,addr_2741100879,card_a3e2c680d52a41,90.68,16,32984.05,62
u_fe88345007,Ekta Badal,1300510397,abhaahuja@hotmail.com,2026-04-09T00:01:00,74.81.45.86,dev_5b59beb0fa16,,,ORGANIC_SINGLE,addr_817267830,card_cfe1e9ad42a347,403.69,2,2126.59,23
u_25fd706f0e,Vedant Gill,4719982907,ekani15@yahoo.com,2026-07-27T08:38:27,133.195.21.155,dev_f23ad62f4ca7,,ring_119,FRAUD_RING,addr_5999414377,card_7bd64620e31541,352.67,2,3457.26,0
u_ba4b7ff1d9,Akshay Sharma,1888680232,panini15@hotmail.com,2026-04-02T06:04:26,140.23.123.136,dev_dcee904cb739,,,ORGANIC_SINGLE,addr_8628733684,lghose@okhdfcbank,256.94,34,43877.66,33
u_8364b211ea,Zaitra Krishna,6049609133,talwarturvi@gmail.com,2026-05-12T23:29:30,24.171.189.224,dev_fa0bf4ea116f,,,ORGANIC_SINGLE,addr_7950817184,nilimarandhawa@okicici,467.19,32,54708.35,43
u_490e33f43e,Udyati Krishna,4070946577,bbera@gmail.com,2026-04-01T08:59:02,107.62.250.186,dev_5f5ff511b520,u_2fa0d97bac,ring_154,FRAUD_RING,addr_4098071598,jalsa94@ybl,91.61,0,0,0
u_193dee0575,Harrison Srinivasan,5884194824,rmerchant@gmail.com,2026-03-26T09:28:42,212.63.1.17,dev_4e332a0ec88d,,fam_313,FAMILY_FRIEND,addr_8917085390,card_04b1b4c10dd544,312.32,40,58742.62,75
u_04076efcac,Leena Iyer,5672427420,svala@gmail.com,2026-05-31T05:05:37,222.50.241.210,dev_f7a33bd47de8,,fam_416,FAMILY_FRIEND,addr_4224845446,shroffdominic@paytm,210.32,17,26560.23,117
u_99c90813dc,Yash Kari,4841312840,vedantkohli@hotmail.com,2026-05-03T09:57:43,87.86.10.138,dev_ae3f6103c3f2,u_aa8f61f9ea,ring_64,FRAUD_RING,addr_7764768701,card_6c2726329aa04d,146.35,0,0,0
u_2bb659ddfd,Avi Chana,8496997936,gganesh@yahoo.com,2026-04-21T22:40:48,127.7.60.217,dev_bf0bfbeefcb0,,,ORGANIC_SINGLE,addr_1357421787,sonitriya@ybl,285.79,36,56603.47,89
u_93f8d9748f,Rajata Tripathi,4185048900,zbahri@yahoo.com,2026-03-09T14:40:29.574221,66.227.31.89,dev_5e248e38440a,u_8c47dda301,fam_413,FAMILY_FRIEND,addr_2992416354,arinkuruvilla@paytm,141.15,24,38318.29,70
u_1611cad90a,Jagrati Keer,8004004248,dubechatura@gmail.com,2026-04-24T19:25:10,215.189.49.50,dev_f77abc6cfc5f,,,ORGANIC_SINGLE,addr_2137957624,card_841f41b746094a,471.57,1,1930.93,0
u_3401c81ea2,Oni Radhakrishnan,5649525492,rattaaradhana@yahoo.com,2026-06-15T12:01:27,166.51.95.234,dev_ff235400ed6c,u_4ad262eccf,ring_109,FRAUD_RING,addr_6786153,qdixit@paytm,230.34,1,1561.0,8
u_95116de2a3,Jhalak Din,2847773678,avnibarad@yahoo.com,2026-07-11T19:29:47,157.194.251.23,dev_552c54c16700,,,ORGANIC_SINGLE,addr_954072893,card_05792825222246,365.17,29,47281.06,62
u_ea98df5531,Yamini Wagle,7580066227,schada@gmail.com,2026-07-01T02:49:41,43.152.25.215,dev_44559b866585,,,ORGANIC_SINGLE,addr_5049140767,card_2152ac805d654f,351.4,6,8856.12,27
u_79d2f8414b,Gaurav Nayar,4261447165,lankaadweta@gmail.com,2026-03-25T08:15:47.475274,120.19.163.80,dev_bfc3e1d2b3b4,u_cc0a7cde49,fam_80,FAMILY_FRIEND,addr_6248840499,card_fb1d15f0dfec49,92.0,7,12596.25,150
u_02b7a6afda,Barkha Arya,9952850231,mayamurty@gmail.com,2026-03-31T11:00:51,129.65.155.246,dev_6551fab55d99,u_2bb6dc8654,ring_153,FRAUD_RING,addr_6761886154,card_9ad15b4b03d347,139.24,1,2781.1,1
u_0fb04f8efd,Pavani Divan,9609409705,upadhritishanker@yahoo.com,2026-03-14T05:25:20,42.37.141.199,dev_b4f5a7fac283,u_d95d1cdf13,ring_56,FRAUD_RING,addr_5493860766,deviriya@ybl,377.5,1,716.25,0
u_ed87133465,Zaid Divan,1456917422,ozahemangini@yahoo.com,2026-04-02T07:22:57,121.43.89.129,dev_a70929548248,,,ORGANIC_SINGLE,addr_3199459187,card_f07ecb7e124b43,383.51,7,12923.43,98
u_41ab8bde10,Megha Rattan,3539613674,mugdha57@hotmail.com,2026-07-21T08:20:39,11.148.184.206,dev_fcdceea141d3,,ring_37,FRAUD_RING,addr_9904981694,jkara@okicici,132.29,0,0,2
u_5ee84cafa2,Kashvi Chacko,0903802146,mohinibora@gmail.com,2026-05-04T06:24:24,186.14.89.50,dev_517e6fb6fe17,u_a36600fb3f,ring_52,FRAUD_RING,addr_2501147626,duawidisha@paytm,75.21,5,7313.58,12
u_ac670e6b97,Yatin Bawa,3527120125,keertimothy@gmail.com,2026-04-30T10:52:43,177.38.95.1,dev_cecef114d3d1,,,ORGANIC_SINGLE,addr_1411008862,card_e42a6a9d7ea840,137.08,38,60674.77,77
u_392ca9de55,Ishani Dasgupta,8377720439,gdara@hotmail.com,2026-05-27T01:17:40.089984,177.222.148.159,dev_9ed2e0f37794,u_8f31ffa182,fam_265,FAMILY_FRIEND,addr_3527085289,ojasvi93@okicici,77.01,16,21429.63,146
u_3b7d14ff3e,Vasatika Saran,4370526351,balayzayyan@yahoo.com,2026-04-26T00:17:53,35.142.162.165,dev_6bb600d07d99,,ring_79,FRAUD_RING,addr_2676794139,eta33@ybl,204.23,0,0,0
u_1b76455d67,Rajeshri Hayre,6273308903,eiravati44@yahoo.com,2026-06-21T15:55:02.905635,214.164.231.192,dev_4415ffd869c8,u_ef483e715c,fam_201,FAMILY_FRIEND,addr_8286091419,madhavi24@ybl,464.77,13,19199.46,148
u_2378f0ed1b,Mitesh Patla,8420410794,isharatti@yahoo.com,2026-04-28T13:38:17,179.212.241.16,dev_d58e7f789ad8,,,ORGANIC_SINGLE,addr_9008500855,card_7557b8f0ee3147,302.38,18,30154.34,111
u_3dbdc831d5,Harish Krish,7202170754,reyansh46@yahoo.com,2026-07-16T23:08:21,161.192.36.146,dev_7aab729acd40,u_fb001bbe71,ring_100,FRAUD_RING,addr_9826367592,kmagar@okicici,412.55,0,0,0
u_c9431281b6,Osha Gade,3293990598,deolekbal@hotmail.com,2026-06-15T05:02:09,143.238.171.99,dev_d46cd8ad6361,,,ORGANIC_SINGLE,addr_2246064683,card_256d3d2510e144,381.94,2,3968.17,1
u_9af18fbaf0,Ranveer Chokshi,9506761854,vgoyal@gmail.com,2026-03-29T12:38:19,23.160.12.154,dev_e7c2d3603abd,,,ORGANIC_SINGLE,addr_1065126446,card_63d234eaf96e43,293.93,4,4458.0,36
u_d949940d8b,Chanchal Reddy,3687574122,fsangha@gmail.com,2026-06-29T17:52:45.483827,207.173.131.153,dev_4e56a8ca1898,u_39e75d3aef,fam_327,FAMILY_FRIEND,addr_7258582124,adugar@okicici,213.94,31,53466.09,118
u_31b75b8e69,Bakhshi Dugar,4107178789,wtandon@yahoo.com,2026-07-18T11:57:59.980458,22.4.18.37,dev_d1835d068d03,u_c3869c82df,fam_304,FAMILY_FRIEND,addr_1064957895,oviyabaria@ybl,197.09,4,6793.52,9
u_dbe369de45,Urmi Nagi,9312272544,divya03@hotmail.com,2026-06-14T08:58:40.472450,176.128.36.1,dev_46fcc883d894,u_847b38efe2,fam_232,FAMILY_FRIEND,addr_701246159,card_c80bd38697374f,89.63,34,49186.94,39
u_751a155d25,Hemani Behl,3475669108,watika11@yahoo.com,2026-06-08T22:28:42,202.9.226.11,dev_bccab98aca0a,,,ORGANIC_SINGLE,addr_3780476440,card_5fbab2be739047,163.7,21,32152.46,99
u_ccabb4cd5f,Rachit Lall,5527636556,shravya29@gmail.com,2026-07-24T02:00:24,26.132.113.131,dev_c139382c3c03,u_4bcfee9398,ring_25,FRAUD_RING,addr_6883159744,card_cb0e30fb6ad54f,206.74,0,0,1
u_51f36a0148,Orinder Mistry,8374441723,hemani65@gmail.com,2026-03-20T01:58:20,34.155.31.54,dev_8f5a4a54715a,,ring_114,FRAUD_RING,addr_9110278056,card_3c319130754841,138.39,0,0,0
u_baedbe8796,Bakhshi Luthra,4312154293,hrau@gmail.com,2026-06-20T00:06:52,123.5.44.180,dev_569fce01ca7c,,,ORGANIC_SINGLE,addr_6841346844,card_f44fae53f19447,170.95,9,14393.06,131
u_d44bb717a5,Mohini Brahmbhatt,1345340482,keyabose@hotmail.com,2026-04-06T23:34:12,106.58.75.133,dev_b11511a0fbd7,,,ORGANIC_SINGLE,addr_9146448834,card_ce2597b79dfa4c,267.44,6,9614.17,5
u_6229cb3cbd,Nidra Raja,3250313928,mittalishita@gmail.com,2026-06-24T04:04:02,88.169.99.231,dev_400547bccabd,u_dc7064158c,ring_127,FRAUD_RING,addr_5586254143,card_8741e5f53b1343,150.5,0,0,0
u_b3f9efd250,Fitan Thaman,2303589298,waliajanani@hotmail.com,2026-06-05T04:10:05,181.239.223.30,dev_bf3ef286f69a,u_5e889b34f1,ring_67,FRAUD_RING,addr_5748882999,card_53350254ce014c,356.29,4,7670.32,14
